"","FWB_id","collection_site_id","waterbody_type","collection_decimal_latitude","collection_decimal_longitude","site_interspe_var_N","site_intraspe_var_N","site_interspe_var_C","site_intraspe_var_C","site_nbspe","site_mean_sample_id","site_min_sample_id","Climate_zone","Type","Latitude","Longitude","Size","dis_r_sv","TP","TN","Distance_km","temp","hft","prec","pop","crp","urb","upstr","regul","pop_den","size_class","size_z_scored","hydro_dis_z_scored","TP_class","Climate_zone_e","Climate_zone_e2","distance_to_env_m","match_flag","propintraspecific_N","propintraspecific_C","propintraspecific_Total"
"55","FWB_0379","096_Vair","lotic",48.404116,5.7305377,0.0648585099528407,0.0117775229698981,0.068003471619553,0.014523108522978,8,5,5,10,"lotic",48.404116,5.7305377,2.03679496695836,4.95242259755892,4.35723798832554,545.875074,70.7049848730473,93,186,763,-0.52932909533055,41,0,4.19095707544019,0,3.5863485424592,"large",0.372934908760596,-0.365398774710881,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.153681271338402,0.175980980889978,0.165243777959907
"56","FWB_0381","098_Archiane","lotic",44.726639,5.521828,1.18813707014059e-05,0.0570956904891432,0.0356268424218634,0.0485768378015469,2,28,16,7,"lotic",44.726639,5.521828,1.4530179931628,4.52368491038978,5.37119090688994,1557.371131,90.4781323130011,51,71,1162,-1.76026080216868,15,0,1.4530203317943,0,1.35609542903895,"large",-0.025749490024605,-0.933132320101165,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.999791947541903,0.576896849076693,0.7477998158875
"57","FWB_0382","099_Nonnière","lotic",44.7236,5.5454,0.0189719727254389,0.0505166224919472,0.00602751986697478,0.0378836228852062,2,30,20,7,"lotic",44.7236,5.5454,-0.134674903326602,5.69614623372006,5.37119090688994,1557.371131,92.6284157542843,73,35,1021,-4.3428059215206,1,0,1.16440315029987,0,0.510431546127597,"small",-1.11004780308907,0.619438503150685,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.726977172785152,0.862733705178388,0.779545411303131
"58","FWB_0383","100_Gats","lotic",44.671343,5.556318,0.00137192961575374,0.040017143104552,0.0412821739277339,0.0442930364171649,2,30,20,7,"lotic",44.671343,5.556318,0.553310235372146,5.35417474522426,5.37119090688994,1557.371131,90.549917577954,72,16,1018,-3.81671282562382,3,0,1.77783125373876,0,0.598292397046987,"small",-0.640195524380803,0.166600575913558,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.966852854495562,0.517591908201547,0.664046434841979
"59","FWB_0384","101_Borne","lotic",44.705901,5.5852771,0.000292149999704574,0.0557972783316069,0.00751621059732217,0.061889189025984,2,27,14,7,"lotic",44.705901,5.5852771,0.440832251945456,4.91107760873568,5.37119090688994,1557.371131,95.5442721747985,60,37,1098,-3.24419363285249,6,0,0.440838686931186,0,0.694651049182452,"small",-0.7170111906574,-0.42014772212375,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.994791353586653,0.891705679412323,0.937779423070324
"60","FWB_0387","107_Moselle","lotic",48.5460891,6.2445093,0.028027794331979,0.0337960274429088,0.016441932552576,0.0273040618292014,8,5,5,10,"lotic",48.5460891,6.2445093,3.91705034714217,4.39560945819071,6.26537250050086,9997.437938,121.726710121886,93,256,778,2.63433189660793,39,19,6.27040415912483,0,5.34394066434254,"large",1.65703572030397,-1.10272956506124,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.546650570486673,0.624149987103163,0.578764759630138
"61","FWB_0398","Batailleres","lentic",45.1412285,6.5665101,0.0544489746238311,0.0345912486014475,0.0263218023864833,0.0367321272157573,3,9.33333333333333,5,5,"lentic",45.1412285,6.5665101,0.0295588022415444,-4.0836751016102,5.30077993942497,1462.55953,52.5011107562555,24,81,1457,-0.962334670375562,0,0,0.877138176398087,3819,2.36142082157702,"large",-0.0745162922667294,-0.796500628097133,"high_prod","Cold and wet","Cold and wet/mesic",0,"ok",0.388490137922599,0.582550959908009,0.46894226037794
"62","FWB_0405","BON","lentic",43.453752,1.27367,0.0278878884762643,0.032036896990516,0.0141712605363006,0.0222116506478527,6,8.83333333333333,5,11,"lentic",43.453752,1.27367,-1.07880966137193,-0.696980672857403,6.6442627756725,7771.31446,40.7684612543466,127,221,710,2.11251358274003,72,0,0.642911221732931,0,5.78146859236694,"small",-0.524111039540122,0.461777185718589,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.534618467817058,0.610496794372163,0.563283616209741
"63","FWB_0406","briere_canal_breca","lentic",47.360951,-2.295578,0.0347967858050729,0.0193687477686878,0.0233243149434055,0.0257386707965863,11,18.9090909090909,7,11,"lentic",47.360951,-2.295578,-1.46967597005894,1.09776055852758,4.69343236323417,867.3064255,10.9497332971347,118,188,820,-0.338273858567841,15,0,1.50851420623107,0,4.96294259748893,"small",-0.682660696121749,1.1285875875722,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.357584362061386,0.524604656817827,0.436966633495679
"64","FWB_0412","Cerces","lentic",45.0712685,6.4741196,0.0266671809875356,0.0319608964767558,0.268594031971505,0.0162906199653933,2,14.5,5,5,"lentic",45.0712685,6.4741196,0.0295588022415444,-4.0836751016102,5.30077993942497,1462.55953,46.5107581286085,24,81,1457,-0.962334670375562,0,0,0.877138176398087,3819,2.36142082157702,"large",-0.0745162922667294,-0.796500628097133,"high_prod","Cold and wet","Cold and wet/mesic",0,"ok",0.54514658946854,0.0571832138187693,0.140465002639818
"65","FWB_0415","Douenne_brook","lotic",48.609517,-1.074531,0.0569085568657928,0.0234977205997192,0.0153090909973416,0.0345647011579491,5,13.8,5,10,"lotic",48.609517,-1.074531,1.21639532432449,4.94342281961608,4.48155382560223,2699.723102,93.7817133947534,106,104,768,-0.133531392624523,14,0,1.21639828728307,0,3.58781552821379,"small",-0.187348475081158,-0.377316261771439,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.292237389173972,0.693043373367838,0.445673861908937
"66","FWB_0417","Filheit","lentic",43.06708,0.747653,0.118166496061181,0.0213905077848519,0.0226693675964217,0.0636617041800757,3,6.33333333333333,5,11,"lentic",43.06708,0.747653,-2.12026353620009,6.03094852803,6.6442627756725,7771.31446,54.9420585667063,123,110,757,0.418710334858185,4,0,6.35024154767682,0,3.8193814815918,"small",-0.946562784624735,2.96144292896581,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.153274340917,0.73741357393187,0.376523690905463
"67","FWB_0448","Oriege_Station_Sympatry","lotic",42.653101,1.963692,0.00318387005534096,0.0401181695413089,0.0319126813885538,0.0270737787835298,2,50.5,50,6,"lotic",42.653101,1.963692,1.46093790411566,4.66938197260006,5.03549808667674,766.5302192,85.666159310392,44,62,1242,-1.9173226922034,2,0,1.46094022429858,0,1.1118608048864,"large",-0.0203406693989081,-0.740200576153585,"low_prod","Extremely cold and mesic","Cold and wet/mesic",0,"ok",0.926472977139227,0.458982937856355,0.656886634145134
"68","FWB_0450","Pepin","lentic",45.1435191,6.5512203,0.00821893703510945,0.0716153185439734,0.0008142188612103,0.073979268845599,2,10.5,7,5,"lentic",45.1435191,6.5512203,0.0295588022415444,-4.0836751016102,5.30077993942497,1462.55953,50.7611024934908,24,81,1457,-0.962334670375562,0,0,0.877138176398087,3819,2.36142082157702,"large",-0.0745162922667294,-0.796500628097133,"high_prod","Cold and wet","Cold and wet/mesic",0,"ok",0.89704999469848,0.989113773322057,0.94158127316378
"69","FWB_0452","Petite_Leyre","lotic",44.31796,-0.576581,0.0345239493533323,0.0288295853051959,0.00203483111672289,0.0352624912348775,4,25,6,11,"lotic",44.31796,-0.576581,0.301584977620772,6.66865925850705,4.61327593942615,546.6935622,55.008090578332,125,109,1005,-3.38139475436598,17,0,3.93311910954787,0,1.93456171273659,"small",-0.812108665101563,1.90723820918103,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.455058829165345,0.945442970475451,0.636776262457693
"70","FWB_0485","Varenne","lotic",49.692833,1.246043,0.00480705233157412,0.0470793337423968,0.00678960890830902,0.0601241580367689,2,14,5,10,"lotic",49.692833,1.246043,1.14644961808227,5.46409571198375,4.83489857837131,1917.758384,24.585706002757,101,158,715,-0.0693500781347932,35,0,2.82831962461434,0,4.39032969367787,"small",-0.235117166023999,0.312157689362439,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.907354265823775,0.898531958096428,0.90238513213006
"71","FWB_0493","Stechlinsee","lentic",53.152028,13.023303,0.029029073868319,0.00811183649438367,0.0670744144098826,0.0169842679311816,4,55,10,8,"lentic",53.152028,13.023303,1.34025042261848,-6.11738104784684,2.59272145396433,287.2890019,110.895633915412,82,62,573,-1.29098418131557,10,0,0.0573345094453185,0,2.94622737902566,"large",0.457148120031297,-1.55209494751645,"low_prod","Cool temperate and dry","Cool temperate and dry/xeric",0,"ok",0.218407045362293,0.202052512104208,0.207064263713366
"72","FWB_0495","Leixlip Reservoir","lentic",53.35,-6.5,0.0333561990294912,0.0219364132513464,0.00234684004201356,0.0155585748123727,3,65,58,10,"lentic",53.35,-6.5,-1.83258146374831,4.40895918755,5.77149750970226,8826.179636,57.620639931682,94,178,803,3.60807604051033,23,58,5.30454796598811,326,6.98581757462598,"small",-0.829868424486255,2.35881601818095,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.396733168256345,0.868931266820737,0.512240418644781
"73","FWB_0496","Lough Corrib","lentic",53.47,-9.24,0.0114804758672176,0.0699125282681206,0.000229518450004354,0.0132403130536936,3,58.6666666666667,55,10,"lentic",53.47,-9.24,5.07473621950278,-2.47032659675085,5.08748249665425,3734.309312,29.5464258673426,97,91,1118,2.98870765861703,4,1,6.77763521543827,0,4.06786385611159,"large",1.97199201280358,-0.197084096040866,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.858950090500061,0.982960555227336,0.876558672968834
"74","FWB_0504","Lough Ramor","lentic",53.81,-7.06,0.0151131772401606,0.0279481592621556,0.00663100527343071,0.0346485135349836,3,58,36,10,"lentic",53.81,-7.06,1.880990602956,-1.88214102336743,5.77149750970226,8826.179636,76.641981784161,89,113,928,1.58596455624846,9,0,3.61501787467996,0,4.20198762089548,"large",0.676492095162834,0.0214478302857131,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.649031394105761,0.839363309824264,0.742186838946784
"75","FWB_0508","Ross Lake","lentic",53.372506,-9.217473,0.0074232808571185,0.024184765589154,0.000214244143508492,0.0239172897535173,3,68,55,10,"lentic",53.372506,-9.217473,0.113328685307003,-0.727242239926833,5.08748249665425,3734.309312,46.8554294221163,97,108,1109,0.559044196036465,2,0,1.78875663188807,0,3.84078497259447,"large",-0.0405361668460274,0.45053393385285,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.765145850765038,0.991121818263907,0.862978426576093
"76","FWB_0509","cotugno","lentic",40.18097,16.3505,0.0390282778834953,0.0243852514398881,0.0346327626230732,0.0255857047306199,7,25.2857142857143,8,11,"lentic",40.18097,16.3505,2.13534917361813,-3.36831200649634,4.22853095484978,400.9707534,48.8627361296307,155,135,664,1.29060911098548,43,0,4.84453356186213,1704,3.8222079199002,"large",0.779669225375323,-0.530717714893536,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.384543356915733,0.424881367045467,0.404191127811604
"77","FWB_0551","Hovsgol","lentic",51.048178,100.491676,0.0156258270930192,0.0173783332681555,0.0128089160005181,0.0201965094938729,10,50,9,7,"lentic",51.048178,100.491676,7.92580805979183,-8.66774943549102,6.32235603312586,1532.972562,299.920321954208,-56,34,305,-0.12897038129696,0,0,7.12512218556524,0,-0.23824449884945,"large",3.12849092591237,-2.4996477978666,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.526549776694182,0.611914834950549,0.569233123871512
"78","FWB_0557","acheron","lotic",-43.32775,171.675667,0.0106678449690695,0.0687939233261794,0.0532882228599095,0.0532185496156163,2,6,6,5,"lotic",-43.32775,171.675667,0.282166891763671,5.18773977045908,5.83963668802594,848.4202291,45.9009717488206,67,53,1892,-5.80914299031403,0,0,0.282174433213364,0,-1.57498817770487,"small",-0.825370044417645,-0.0537922683084716,"high_prod","Cold and wet","Cold and wet/mesic",0,"ok",0.865748709122203,0.499672916366379,0.656092005863447
"79","FWB_0584","coachlow","lotic",-43.307803,171.762617,5.54746309745203e-05,0.110813970303448,0.178719776466006,0.0217523819000178,2,6,5,10,"lotic",-43.307803,171.762617,0.00598207167754747,5.2473421965562,5.83963668802594,848.4202291,36.4766936488034,69,72,1806,-6.21460809842219,0,0,0.00599201198599539,0,-1.7259155504928,"small",-1.01398758826102,0.0251331392184763,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.999499640040524,0.10850575001194,0.425790677500747
"80","FWB_0615","drain","lotic",-43.775356,172.358484,0.0373041695244627,0.0706125685871056,0.0479802017354868,0.0592066683207021,3,5.33333333333333,5,11,"lotic",-43.775356,172.358484,1.0591782194227,4.68962809979563,6.37452705235083,2056.046475,97.9615862499599,117,180,639,-1.08470938349912,16,0,1.7243742333736,0,2.94627991518237,"small",-0.294718257994984,-0.713390697019662,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.654324526693011,0.552368665020866,0.603519569074652
"81","FWB_0678","mirror","lotic",-42.820944,170.904754,0.0809219177124609,0.0401220737077957,0.0140729343579797,0.0453778255016949,4,6,5,10,"lotic",-42.820944,170.904754,0.783444818540726,5.05378268910386,5.83963668802594,848.4202291,132.281203720886,120,118,3223,-3.32423634052603,0,0,0.783449386826317,0,1.4658007711654,"small",-0.483027509798613,-0.231177954251049,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.331466876108659,0.763284197019568,0.47369742667413
"82","FWB_0681","mlan1","lotic",-42.1462474,171.9005804,0.250657469750608,0.0149116119439388,0.311927659703913,0.0104702349238639,2,9.5,9,10,"lotic",-42.1462474,171.9005804,2.93380367693182,4.31002985505865,6.61730805395062,2058.607559,49.7856898598642,104,79,2493,0.0563803334361075,0,0,4.25649189768736,0,3.49000190001245,"large",0.985537656545737,-1.2160538958894,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.0561496535996986,0.0324761268554568,0.0431688307165884
"83","FWB_0692","OTU","lotic",-43.116089,172.221267,0.0167381951505094,0.047895136930207,0.00636508308236142,0.0331353872158251,4,9.25,5,10,"lotic",-43.116089,172.221267,0.162118849476435,6.01005080463487,5.83963668802594,848.4202291,24.463987949032,95,131,1098,-6.90775527898214,1,0,2.34228742092154,0,-2.99553229355132,"small",-0.907355603480459,1.03511027704205,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.741028435148506,0.838860574714381,0.778138532300906
"84","FWB_0756","C4","lotic",38.981366,-7.111071,0.0721232527293133,0.0392233569402844,0.0216118301367191,0.0576772756211139,2,10,9,12,"lotic",38.981366,-7.111071,1.67410142575982,5.67922203464204,5.49363743750636,1545.319847,30.3430461059492,167,130,571,-3.77226106305299,91,0,4.42861210839362,1796,0.28593805253276,"large",0.125237135626683,0.597027514256992,"high_prod","Warm temperate and xeric","Warm temperate",0,"ok",0.352263594344481,0.727430017905277,0.508302614460958
"85","FWB_0770","LU1","lotic",38.609312,-7.371537,0.047475367944153,0.019217544037325,0.0148572182718564,0.039692739547695,4,8.25,6,12,"lotic",38.609312,-7.371537,1.54351176231793,5.66318411214289,5.49363743750636,1545.319847,48.2752364507491,167,105,561,-0.970219073899711,45,0,3.78741193671977,0,2.67408037123356,"large",0.0360522862853598,0.575790130948665,"high_prod","Warm temperate and xeric","Warm temperate",0,"ok",0.288149721857431,0.727640151051934,0.485886581880627
"86","FWB_0806","Loch Skeen","lentic",55.435242,-3.311333,0.027250103161377,0.0412067132009257,0.0762687015222726,0.0226896200630936,3,25.6666666666667,10,5,"lentic",55.435242,-3.311333,-1.77195684193188,-2.58450077224642,3.4816265100502,1980.695571,73.4308777839241,57,66,1393,-3.57555076880693,1,0,-1.29459067690968,0,0.0198124311696903,"small",-0.805276862727773,-0.239503875846536,"low_prod","Cold and wet","Cold and wet/mesic",0,"ok",0.601937329116244,0.229284608910029,0.381664012271054
"87","FWB_0836","MRT4","lotic",-25.71803,27.56583,0.00896342851140564,0.0605627611280451,0.0239034914346418,0.0681993067456306,2,10,10,14,"lotic",-25.71803,27.56583,-1.49165487677772,5.61123095385661,4.12854894456772,630.4387218,52.0416159729888,187,201,624,-3.05760767727208,20,4,0.57042006807292,0,2.48457409449762,"small",-2.03678313038612,0.506993867800338,"low_prod","Hot and dry","Hot and dry",0,"ok",0.871078387038205,0.740469432993169,0.796652070959534
"88","FWB_0837","MRT5","lotic",-25.687557,27.535343,0.103942622846441,0.0490042148249237,0.0419870120708715,0.0388425437723089,2,8.5,7,14,"lotic",-25.687557,27.535343,-3.86323284125871,7.28504951698075,4.12854894456772,630.4387218,48.5341036545251,189,400,623,-6.90775527898214,20,0,-0.759265615771405,0,-11.5129254649702,"small",-3.65642757917942,2.72346089559312,"low_prod","Hot and dry","Hot and dry",0,"ok",0.320400314063495,0.480548771635816,0.375772580270244
"89","FWB_0839","MRT7","lotic",-25.660386,27.531239,0.0305942346106362,0.0923201616429824,0.0136247844909147,0.0742211329474521,2,6.5,6,14,"lotic",-25.660386,27.531239,-0.908818717035454,5.74821678674698,4.12854894456772,630.4387218,45.25599101394,190,229,624,2.25811060289222,27,36,1.59898547554679,235,7.06846668439204,"small",-1.63874125075129,0.688390220168146,"low_prod","Hot and dry","Hot and dry",0,"ok",0.75109315472283,0.844901335335544,0.790192857815848
"90","FWB_0843","PBS","lotic",-24.244631,27.789014,0.0042727160418682,0.0813396309929189,0.0825678764194386,0.0307915741228487,3,6.33333333333333,6,14,"lotic",-24.244631,27.789014,0.673964361143171,4.25487935460732,3.41011772186098,755.4780248,27.9790751953177,186,22,612,-2.37515578582888,25,0,0.673969457970142,0,0.47499738964291,"small",-0.557796046920734,-1.28908407282117,"low_prod","Hot and dry","Hot and dry",0,"ok",0.950092291709605,0.271627764386193,0.563553259714267
"91","FWB_0889","Soto2016_Ebro_Flix","lotic",41.233333,0.533333,0.0299917700248079,0.0298887822259479,0.0156106034594929,0.0114160446070334,5,21.6,6,12,"lotic",41.233333,0.533333,3.67107183546397,6.26221180191059,5.73109193640576,1792.837576,34.8202007779318,160,359,429,-1.36257783450257,42,0,9.70193791597395,379,3.49953358449778,"large",1.48904725990806,1.36902134032587,"high_prod","Warm temperate and xeric","Warm temperate",0,"ok",0.49914005637065,0.422399573152124,0.475275082872133
"92","FWB_0905","Arima_LP","lotic",10.683994,-61.290461,0.0183740493736118,0.0518569579818688,0.0567862617761742,0.0366571465384131,2,26,26,18,"lotic",10.683994,-61.290461,1.79309191446183,4.37794164264638,3.18773701784824,260.714778,149.908963091434,248,297,2364,3.37451111639965,35,35,1.79309357890785,0,6.59434780779993,"large",0.206500449492728,-1.1261252493187,"low_prod","Extremely hot and moist","Hot and moist",0,"ok",0.738376963887049,0.392292481616283,0.540793771328972
"93","FWB_0910","Guanapo_LP","lotic",10.712169,-61.267636,0.0910182924051696,0.0388911262795078,0.0712949968498649,0.0327751383803353,2,32.5,17,18,"lotic",10.712169,-61.267636,1.98444381305756,4.29091347417122,3.18773701784824,260.714778,153.646517804608,246,218,2484,2.8893156448495,27,7,1.98444518762706,0,5.96646209964874,"large",0.337182233928368,-1.24136776733353,"low_prod","Extremely hot and moist","Hot and moist",0,"ok",0.299371105446221,0.314933177590647,0.306292851066446
"94","FWB_0913","Marianne_LP","lotic",10.77745,-61.30085,0.00453880336189797,0.0461161584440927,0.00239579194988245,0.0495536390825323,2,24.5,24,18,"lotic",10.77745,-61.30085,-0.70117935225721,5.53502559635746,5.79983427454387,1068.979602,153.037555832478,255,67,2339,0.766397642299538,8,0,-0.701159191170123,0,5.96997532380804,"small",-1.49693611107179,0.406082893361887,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.910397655035618,0.95388222927047,0.932414245433898
"95","FWB_0916","Quare_LP","lotic",10.67615,-61.198467,0.0474800906303883,0.02181303410474,0.0194462039212051,0.0417241807029952,2,26.5,26,18,"lotic",10.67615,-61.198467,1.79906604441049,4.4846112361251,3.18773701784824,260.714778,158.675085905968,250,221,2661,1.29937388908919,30,19,1.79906769894255,0,4.47629092681925,"large",0.210580419265019,-0.984873597543285,"low_prod","Extremely hot and moist","Hot and moist",0,"ok",0.314793627623519,0.68209773339382,0.487011388239895
"96","FWB_0918","Turure_LP","lotic",10.679603,-61.169464,0.000838102148918961,0.0593162813802191,0.0293330383404224,0.0302962007850714,2,25.5,24,18,"lotic",10.679603,-61.169464,0.880870786642895,4.72365301369015,3.18773701784824,260.714778,161.760180024383,254,179,2691,0.35697489894773,28,11,0.880874930853122,0,4.38681527580854,"small",-0.416491460481119,-0.6683349774619,"low_prod","Extremely hot and moist","Hot and moist",0,"ok",0.986067480044692,0.508076259724042,0.748119652581115
"97","FWB_0920","TR10","lentic",39.078314,30.426616,0.0771203990592462,0.0251998154624914,0.0411381579804555,0.0345554250126723,3,9.33333333333333,8,9,"lentic",39.078314,30.426616,-0.891598119283784,-2.53978650162256,5.31979571355118,739.7871677,65.5505636689113,102,77,470,0.188966099512623,21,21,-0.274423687893588,0,3.48139423130136,"small",-0.448171197587767,-0.222890928953749,"high_prod","Cool temperate and xeric","Cool temperate and dry/xeric",0,"ok",0.246283841177227,0.456517232323506,0.335677578420143
"98","FWB_0921","TR11","lentic",39.358406,31.061098,0.067946865598892,0.0293814334281254,0.0323108116482231,0.029617962365672,3,10,10,9,"lentic",39.358406,31.061098,0.712949807856125,-2.52427491425197,5.31979571355118,739.7871677,60.458107878259,104,88,437,-0.746547957287061,14,0,3.85346146649195,710,2.20420129445944,"large",0.202692069884348,-0.217127820809193,"high_prod","Cool temperate and xeric","Cool temperate and dry/xeric",0,"ok",0.301879655987509,0.478258496753489,0.370466407973231
"99","FWB_0924","TR14","lentic",40.717154,30.27427,0.0667523034858717,0.0208682609303206,0.0933255122669527,0.0386447467244283,3,9.33333333333333,9,11,"lentic",40.717154,30.27427,3.81352775867905,-4.67449029400861,5.37774433376925,980.985648,33.5551834599352,143,186,749,3.9502047174682,27,34,3.64010955223922,0,5.9514755649116,"large",1.46039977807463,-1.0160095517097,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.238166246352827,0.292829210306787,0.271017735309864
"100","FWB_0926","TR2","lentic",38.812859,30.177388,0.0702869547439955,0.0233301729101343,0.0522798553005088,0.0306765428286621,5,10,10,9,"lentic",38.812859,30.177388,-1.38629436111989,-2.02946846723645,4.61497036992621,468.5238794,89.6680872357587,110,192,450,0.943516718127747,30,0,-0.0376914830219355,0,4.29789759974247,"small",-0.648838068873781,-0.0332895715928627,"low_prod","Cool temperate and xeric","Cool temperate and dry/xeric",0,"ok",0.249208381999585,0.369791161628014,0.305859644016374
"101","FWB_0927","TR3","lentic",38.970635,30.901329,0.0112542112088125,0.0386391180670841,0.00329045686994363,0.0394691965168713,3,14.3333333333333,7,9,"lentic",38.970635,30.901329,-2.20727491318972,-0.594981989273158,4.61497036992621,468.5238794,50.7463479407516,104,83,429,-0.918793862092274,22,0,1.44974087998996,0,2.48165219311748,"small",-0.981857778421315,0.499673335871034,"low_prod","Cool temperate and xeric","Cool temperate and dry/xeric",0,"ok",0.774434551228686,0.92304762528879,0.843019969128207
"102","FWB_0928","TR4","lentic",40.708585,26.075832,0.102533462766461,0.015517583068717,0.0142605707502115,0.077538171028109,3,9.33333333333333,9,11,"lentic",40.708585,26.075832,1.30291275218084,-3.34195843008884,3.99561760651476,881.373725,49.7308813005796,147,167,593,-0.677273831403655,45,0,0.237448742419268,0,3.1976934541637,"large",0.442002596628852,-0.520926420991517,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.131448077896595,0.844653962854431,0.443439829771074
"103","FWB_0932","TR8","lentic",40.833216,26.323628,0.0937939914345296,0.0115184196003393,0.0479835370865362,0.0266399671179693,7,10.7142857142857,10,11,"lentic",40.833216,26.323628,1.58923520511658,-3.8852188026761,3.99561760651476,881.373725,18.4672609695677,142,126,611,0.626473047291953,60,0,0.72076721139432,0,3.77519498489207,"large",0.558145445412787,-0.722767032340542,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.109373809669266,0.356991639590692,0.212066538620405
"104","FWB_0933","TR9","lentic",38.786808,30.791541,0.0224722502290456,0.0221791684409381,0.0118776359296754,0.0322735955060267,5,15.2,5,9,"lentic",38.786808,30.791541,1.22082992139236,-3.62924107699089,4.61497036992621,468.5238794,29.5162468699811,109,127,428,0.871711688476188,30,0,2.70451127983403,2231,3.70499908199625,"large",0.408706801254525,-0.627662174244643,"low_prod","Cool temperate and xeric","Cool temperate and dry/xeric",0,"ok",0.496718113367532,0.730978377194916,0.613188501493587
"105","FWB_0938","BURRO-02","lotic",34.73655,-113.24429,0.0160113736478072,0.0187364965978458,0.00525035958145116,0.0360100686593879,4,8.75,7,12,"lotic",34.73655,-113.24429,1.91250108692418,4.53096847447951,5.97144978080191,919.1295328,17.683674466435,156,31,333,-6.90775527898214,0,0,3.81005694430754,0,-11.5129254649702,"large",0.288049699068409,-0.923487439822397,"high_prod","Warm temperate and xeric","Warm temperate",0,"ok",0.539212805429127,0.872750724960862,0.720270896038584
"106","FWB_0940","BURRO-07","lotic",34.55859,-113.35692,0.0498583919225235,0.0332617577736829,0.0277689797833357,0.0183481289676732,4,9.25,7,12,"lotic",34.55859,-113.35692,1.06712162157674,5.7068789814513,5.97144978080191,919.1295328,13.6153394959079,176,24,289,-6.90775527898214,0,0,4.36747134349741,0,-11.5129254649702,"small",-0.289293394298322,0.633650785167386,"high_prod","Warm temperate and xeric","Warm temperate",0,"ok",0.400164796324963,0.397859481320408,0.399342166194552
"107","FWB_0941","BURRO-08","lotic",34.54052,-113.44775,0.0994493956844946,0.0529865971884768,0.0429913273443431,0.0280234973596468,2,10,10,12,"lotic",34.54052,-113.44775,0.689641041230658,6.04269597193043,5.97144978080191,919.1295328,18.0658257509646,183,86,262,-6.90775527898214,0,0,4.48892857422726,0,-4.13454175197351,"small",-0.54708982167346,1.07833893904968,"high_prod","Warm temperate and xeric","Warm temperate",0,"ok",0.347598990171775,0.394614750884154,0.362541052328985
"108","FWB_0942","BURRO-09","lotic",34.54193,-113.4439,0.0527154330883637,0.0675383459521807,0.0772557799834772,0.0433896199092976,2,10,10,12,"lotic",34.54193,-113.4439,0.689641041230658,6.04269597193043,5.97144978080191,919.1295328,17.6989741047143,183,86,262,-6.90775527898214,0,0,4.48892857422726,0,-4.13454175197351,"small",-0.54708982167346,1.07833893904968,"high_prod","Warm temperate and xeric","Warm temperate",0,"ok",0.561631796447825,0.359645870856748,0.460474653141857
"109","FWB_0945","CONGER-01","lotic",34.7642,-113.13209,0.031709338791535,0.0385373870094496,0.018862031107339,0.0704591678541372,3,9.33333333333333,8,9,"lotic",34.7642,-113.13209,0.553885113226438,4.48919068962815,5.97144978080191,919.1295328,30.2677950318377,116,10,427,-6.90775527898214,0,0,0.55389086033636,0,-4.60417068565501,"small",-0.639802917542916,-0.978809494827231,"high_prod","Cool temperate and xeric","Cool temperate and dry/xeric",0,"ok",0.548600473118556,0.78882917687352,0.683073086435407
"110","FWB_0954","FRANCIS-02","lotic",34.80721,-113.35511,0.0176701813839072,0.0585605121499129,0.0576940229230906,0.0400701593980473,3,10,10,11,"lotic",34.80721,-113.35511,-0.553385238184787,5.01801546757035,5.97144978080191,919.1295328,20.2250131006701,137,30,351,-6.90775527898214,0,0,-0.553367847031666,0,-3.9627901224818,"small",-1.39600166151677,-0.2785408339271,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.768201224929592,0.4098654379006,0.566859633442186
