"FWB_id","site_year_code","sp_site","collection_site_id","fish_species","fish_family","waterbody_type","collection_decimal_longitude","collection_decimal_latitude","sp_site_mean_N","sp_site_var_N","sp_site_mean_C","sp_site_var_C","sp_site_mean_length","sp_site_var_length","sp_site_num_ind","VarTot","Food web_ID","Climate_zone","Type","Latitude","Longitude","Size","dis_r_sv","TP","TN","Distance_km","temp","hft","prec","pop","crp","urb","upstr","regul","pop_den","size_class","size_z_scored","hydro_dis_z_scored","TP_class","Climate_zone_e","Climate_zone_e2","Dist_class","distance_to_env_m","match_flag","num"
"FWB_0001","FWB_0001_2012","Neosilurus ater_4-Mile Hole","4-Mile Hole","Neosilurus ater","Plotosidae","lotic",132.21865,-12.57082,0.471558350803634,0.0139212626620001,0.649264097899785,0.00676753365381684,294.2,943.2,5,0.020688796315817,"FWB_0001",17,"lotic",-12.57082,132.21865,1.09594206011223,5.32847045323357,1.43142802294892,9.286746144,4.62247329195034,277,6,1411,-6.90775527898214,0,0,1.09594540235263,0,-3.81625838344377,"small",-0.269610776233512,0.132563006415118,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0001","FWB_0001_2012","Oxyeleotris lineolata_4-Mile Hole","4-Mile Hole","Oxyeleotris lineolata","Butidae","lotic",132.21865,-12.57082,0.664220824598183,0.00796799121902737,0.892074582437572,0.0238123052123524,276.5,2105.66666666667,4,0.0317802964313798,"FWB_0001",17,"lotic",-12.57082,132.21865,1.09594206011223,5.32847045323357,1.43142802294892,9.286746144,4.62247329195034,277,6,1411,-6.90775527898214,0,0,1.09594540235263,0,-3.81625838344377,"small",-0.269610776233512,0.132563006415118,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0001","FWB_0001_2012","Planiliza alata_4-Mile Hole","4-Mile Hole","Planiliza alata","Mugilidae","lotic",132.21865,-12.57082,0.357337526205451,0.00309888153451501,0.536183231354391,0.005458569686565,318.2,1768.7,5,0.00855745122108001,"FWB_0001",17,"lotic",-12.57082,132.21865,1.09594206011223,5.32847045323357,1.43142802294892,9.286746144,4.62247329195034,277,6,1411,-6.90775527898214,0,0,1.09594540235263,0,-3.81625838344377,"small",-0.269610776233512,0.132563006415118,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0001","FWB_0001_2012","Toxotes chatareus_4-Mile Hole","4-Mile Hole","Toxotes chatareus","Toxotidae","lotic",132.21865,-12.57082,0.473969252271139,NA,0.954688275177774,NA,215,NA,1,NA,"FWB_0001",17,"lotic",-12.57082,132.21865,1.09594206011223,5.32847045323357,1.43142802294892,9.286746144,4.62247329195034,277,6,1411,-6.90775527898214,0,0,1.09594540235263,0,-3.81625838344377,"small",-0.269610776233512,0.132563006415118,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Amniataba percoides_Alice Crossing Waterhole","Alice Crossing Waterhole","Amniataba percoides","Terapontidae","lotic",142.0258,-15.38,0.420548934633442,2.87582650666894e-05,0.226205604976256,0.0143629200314454,37.5,544.5,2,0.0143916782965121,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Craterocephalus stercusmuscarum_Alice Crossing Waterhole","Alice Crossing Waterhole","Craterocephalus stercusmuscarum","Atherinidae","lotic",142.0258,-15.38,0.674611773203323,NA,0.224867901812588,NA,33,NA,1,NA,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Glossamia aprion_Alice Crossing Waterhole","Alice Crossing Waterhole","Glossamia aprion","Apogonidae","lotic",142.0258,-15.38,0.458047429878416,0.0150093798026901,0.511537689786636,0.0793267415402566,107,3999,3,0.0943361213429467,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Hephaestus fuliginosus_Alice Crossing Waterhole","Alice Crossing Waterhole","Hephaestus fuliginosus","Terapontidae","lotic",142.0258,-15.38,0.412001926086433,0.0905988818490917,0.66764764898669,0.00213699221170179,167.333333333333,5660.33333333333,3,0.0927358740607935,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Lates calcarifer_Alice Crossing Waterhole","Alice Crossing Waterhole","Lates calcarifer","Latidae","lotic",142.0258,-15.38,0.563440471891176,0.0110778119529436,0.726907899137181,0.00474362103773941,341.666666666667,24452.3333333333,3,0.015821432990683,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Leiopotherapon unicolor_Alice Crossing Waterhole","Alice Crossing Waterhole","Leiopotherapon unicolor","Terapontidae","lotic",142.0258,-15.38,0.342963765498977,0.00932189923842984,0.706507925891245,0.122242260530275,55.5,135.9,6,0.131564159768705,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","NA_Alice Crossing Waterhole","Alice Crossing Waterhole","NA","Ambassidae","lotic",142.0258,-15.38,0.435861321776815,0.00803065422379356,0.506414286669788,0.0219339199957862,44.4,26.3,5,0.0299645742195798,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","NA_Alice Crossing Waterhole","Alice Crossing Waterhole","NA","Melanotaeniidae","lotic",142.0258,-15.38,0.284218129288552,0.0403916027952773,0.602055603861503,0.146522572060295,52.3333333333333,100.333333333333,3,0.186914174855572,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","NA_Alice Crossing Waterhole","Alice Crossing Waterhole","NA","Toxotidae","lotic",142.0258,-15.38,0.41025641025641,0.0136386126421681,0.847970035449134,0.0137272359008035,194.25,2663.58333333333,4,0.0273658485429716,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Nematalosa erebi_Alice Crossing Waterhole","Alice Crossing Waterhole","Nematalosa erebi","Dorosomatidae","lotic",142.0258,-15.38,0.352022390754785,0.0166635071701984,0.30302320914989,0.183646130566996,98.5,5940.5,2,0.200309637737194,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Neoarius graeffei_Alice Crossing Waterhole","Alice Crossing Waterhole","Neoarius graeffei","Ariidae","lotic",142.0258,-15.38,0.604821235102925,5.29680290258897e-05,0.765667848304461,0.00561937551057755,288.5,45904.5,2,0.00567234353960344,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Neosilurus ater_Alice Crossing Waterhole","Alice Crossing Waterhole","Neosilurus ater","Plotosidae","lotic",142.0258,-15.38,0.280065005417118,NA,0.394421777807505,NA,358,NA,1,NA,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Oxyeleotris lineolata_Alice Crossing Waterhole","Alice Crossing Waterhole","Oxyeleotris lineolata","Butidae","lotic",142.0258,-15.38,0.234801974238594,0.0708066417289252,0.706218090205783,0.0174489439378112,187,16183,3,0.0882555856667364,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Oxyeleotris selheimi_Alice Crossing Waterhole","Alice Crossing Waterhole","Oxyeleotris selheimi","Butidae","lotic",142.0258,-15.38,0.486818345973276,NA,0.78610126412949,NA,254,NA,1,NA,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Scleropages jardinii_Alice Crossing Waterhole","Alice Crossing Waterhole","Scleropages jardinii","Osteoglossidae","lotic",142.0258,-15.38,0.262549656915854,NA,0.856531335696609,NA,247,NA,1,NA,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Scortum hillii_Alice Crossing Waterhole","Alice Crossing Waterhole","Scortum hillii","Terapontidae","lotic",142.0258,-15.38,0.475713253882268,0.00604642523027154,0.471540365192964,0.00305151287665005,213,1250,2,0.00909793810692159,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0002","FWB_0002_2009","Strongylura krefftii_Alice Crossing Waterhole","Alice Crossing Waterhole","Strongylura krefftii","Belonidae","lotic",142.0258,-15.38,0.841368725171542,0.0503277627074035,0.76978128553274,0.00273614919923844,429.5,17860.5,2,0.0530639119066419,"FWB_0002",17,"lotic",-15.38,142.0258,4.47665476375266,5.3816225613784,0.660252523175337,5.598350992,30.1544061010599,268,0,1188,-6.90775527898214,0,0,8.27928518243825,0,-5.80581520022135,"large",2.0392117231417,0.202946916449426,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0003","FWB_0003_2018","Leiopotherapon unicolor_Baitpool","Baitpool","Leiopotherapon unicolor","Terapontidae","lentic",123.684752,-17.783672,0.36967677440853,0.0754657699904764,0.855181518151815,0.0215105360040955,38,61,5,0.0969763059945719,"FWB_0003",17,"lentic",-17.783672,123.684752,-2.12026353620009,4.97528777468863,3.38153014014091,65.6349952,32.1390922175917,274,31,523,-6.90775527898214,0,0,5.61314274131748,0,-4.70942020736189,"small",-0.946562784624735,2.56922729428435,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0003","FWB_0003_2018","NA_Baitpool","Baitpool","NA","Ambassidae","lentic",123.684752,-17.783672,0.554370765300455,0.153789271546087,0.542310231023102,0.0211274973041859,23,103,3,0.174916768850273,"FWB_0003",17,"lentic",-17.783672,123.684752,-2.12026353620009,4.97528777468863,3.38153014014091,65.6349952,32.1390922175917,274,31,523,-6.90775527898214,0,0,5.61314274131748,0,-4.70942020736189,"small",-0.946562784624735,2.56922729428435,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0003","FWB_0003_2018","Nematalosa erebi_Baitpool","Baitpool","Nematalosa erebi","Dorosomatidae","lentic",123.684752,-17.783672,0.567277574141953,0.0272283225373837,0.276778877887789,0.0271619871690139,30.2,53.2,5,0.0543903097063976,"FWB_0003",17,"lentic",-17.783672,123.684752,-2.12026353620009,4.97528777468863,3.38153014014091,65.6349952,32.1390922175917,274,31,523,-6.90775527898214,0,0,5.61314274131748,0,-4.70942020736189,"small",-0.946562784624735,2.56922729428435,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0003","FWB_0003_2018","Neosilurus hyrtlii_Baitpool","Baitpool","Neosilurus hyrtlii","Plotosidae","lentic",123.684752,-17.783672,0.379273575474842,0.00623675258308319,0.380726072607261,0.000454709233299567,58.2,16.2,5,0.00669146181638276,"FWB_0003",17,"lentic",-17.783672,123.684752,-2.12026353620009,4.97528777468863,3.38153014014091,65.6349952,32.1390922175917,274,31,523,-6.90775527898214,0,0,5.61314274131748,0,-4.70942020736189,"small",-0.946562784624735,2.56922729428435,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0003","FWB_0003_2018","Toxotes kimberleyensis_Baitpool","Baitpool","Toxotes kimberleyensis","Toxotidae","lentic",123.684752,-17.783672,0.373742085971343,0.00439077233058271,0.680712871287129,0.00518589332200546,24.6,18.8,5,0.00957666565258817,"FWB_0003",17,"lentic",-17.783672,123.684752,-2.12026353620009,4.97528777468863,3.38153014014091,65.6349952,32.1390922175917,274,31,523,-6.90775527898214,0,0,5.61314274131748,0,-4.70942020736189,"small",-0.946562784624735,2.56922729428435,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
"FWB_0004","FWB_0004_2000","Amniataba percoides_Balmoral","Balmoral","Amniataba percoides","Terapontidae","lotic",116.123389,-21.252572,0.737704918032787,NA,0.242718446601942,NA,81.2,NA,1,NA,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0004","FWB_0004_2000","Gambusia affinis_Balmoral","Balmoral","Gambusia affinis","Poeciliidae","lotic",116.123389,-21.252572,0.639344262295082,0.013437248051599,0.563106796116505,0.00169667263644076,45841,392,2,0.0151339206880398,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0004","FWB_0004_2000","Gerres filamentosus_Balmoral","Balmoral","Gerres filamentosus","Gerreidae","lotic",116.123389,-21.252572,0.744262295081967,0.00411179790378931,0.551456310679612,0.0182109529644641,63.94,12.273,5,0.0223227508682534,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0004","FWB_0004_2000","Leiopotherapon unicolor_Balmoral","Balmoral","Leiopotherapon unicolor","Terapontidae","lotic",116.123389,-21.252572,0.73536299765808,0.0212692440588168,0.515950069348128,0.0116388152018277,66.2714285714286,15.1957142857143,7,0.0329080592606445,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0004","FWB_0004_2000","Megalops cyprinoides_Balmoral","Balmoral","Megalops cyprinoides","Megalopidae","lotic",116.123389,-21.252572,0.213114754098361,0.0908357968288094,0.728155339805825,0.068055424639457,130.05,0.00499999999999943,2,0.158891221468266,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0004","FWB_0004_2000","Melanotaenia australis_Balmoral","Balmoral","Melanotaenia australis","Melanotaeniidae","lotic",116.123389,-21.252572,0.728337236533958,0.00634750003199344,0.823855755894591,0.0198708194749292,65.7642857142857,37.0205952380952,7,0.0262183195069226,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0004","FWB_0004_2000","Nematalosa erebi_Balmoral","Balmoral","Nematalosa erebi","Dorosomatidae","lotic",116.123389,-21.252572,0.473360655737705,0.0267545206741659,0.366504854368932,0.03640440057633,91.8875,40.7326785714285,8,0.063158921250496,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0004","FWB_0004_2000","Neoarius graeffei_Balmoral","Balmoral","Neoarius graeffei","Ariidae","lotic",116.123389,-21.252572,0.81311475409836,0.00196183821553346,0.598058252427184,0.0077575643321708,119.284,31.79423,5,0.00971940254770425,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0004","FWB_0004_2000","Neosilurus hyrtlii_Balmoral","Balmoral","Neosilurus hyrtlii","Plotosidae","lotic",116.123389,-21.252572,0.639344262295082,0.00214995968825584,0.762135922330097,0.00381751343199172,118.25,83.2050000000001,2,0.00596747312024756,"FWB_0004",17,"lotic",-21.252572,116.123389,2.45710713243022,5.57065872940185,4.21660742165222,91.82280918,559.945350710829,264,54,302,-5.52146091786225,0,0,8.25891172358015,0,-2.12018020633879,"large",0.659982720707927,0.453268213342108,"low_prod","Extremely hot and xeric","Hot and dry","Q4 (far)",0,"ok",1
"FWB_0005","FWB_0005_2012","Acanthopagrus butcheri_Barramundi Gorge","Barramundi Gorge","Acanthopagrus butcheri","Sparidae","lotic",132.4359,-13.31026,0.262934690415606,NA,0.83362442590077,NA,NA,NA,1,NA,"FWB_0005",17,"lotic",-13.31026,132.4359,1.79608344070811,5.27256492174997,3.5870796579524,106.3489373,29.6690279203626,272,3,1386,-6.21460809842219,0,0,2.94064283555373,0,-3.81625838344377,"large",0.208543481158043,0.0585330189752825,"low_prod","Extremely hot and xeric","Hot and dry","Q1 (close)",0,"ok",1
