"FWB_id","site_year_code","collection_site_id","waterbody_type","collection_decimal_latitude","collection_decimal_longitude","site_interspe_var_N","site_intraspe_var_N","site_interspe_var_C","site_intraspe_var_C","site_nbspe","site_mean_sample_id","site_min_sample_id","Climate_zone","Type","Latitude","Longitude","Size","dis_r_sv","TP","TN","Distance_km","temp","hft","prec","pop","crp","urb","upstr","regul","pop_den","size_class","size_z_scored","hydro_dis_z_scored","TP_class","Climate_zone_e","Climate_zone_e2","distance_to_env_m","match_flag","propintraspecific_N","propintraspecific_C","propintraspecific_Total"
"FWB_0099","FWB_0099_2011","Wyenbah","lentic",-28.383664,148.321851,0.0259216468816442,0.0114125683289738,0.0656639262428763,0.0132930306536703,9,9.55555555555556,1,14,"lentic",-28.383664,148.321851,-2.20727491318972,-3.33192454936789,5.93661696503262,735.9581657,31.3489261245322,205,61,494,-5.11599580975408,0,0,-2.93727470398242,0,-2.01733096561693,"small",-0.981857778421315,-0.517198476305848,"high_prod","Hot and dry","Hot and dry",0,"ok",0.305686573685578,0.168357940530656,0.212446039841076
"FWB_0100","FWB_0100_2017","Yeerra","lotic",-17.787452,123.673626,0.0243306917034934,0.0252477898277788,0.01892552597554,0.021947354795011,10,5.8,1,17,"lotic",-17.787452,123.673626,3.77979362196457,6.61804391972028,3.38153014014091,65.6349952,31.1095444080565,277,47,535,-6.21460809842219,0,0,9.81693919615409,0,-2.64493456678813,"large",1.56329767064972,1.84021348380574,"low_prod","Extremely hot and xeric","Hot and dry",0,"ok",0.509248953335802,0.536966183475477,0.521773729237005
"FWB_0101","FWB_0101_2021","furthteich","lentic",48.8197842,15.2595931,0.0400098134923201,0.034182760603433,0.0254786145150523,0.0363381274594988,2,15,15,8,"lentic",48.8197842,15.2595931,-1.30933331998376,-2.62694281480238,6.47513325060511,3687.232571,111.888634421588,75,203,728,0.963174317773006,74,0,-1.16472004040423,0,4.31227468051371,"small",-0.617619858526394,-0.255272608941494,"high_prod","Cool temperate and dry","Cool temperate and dry/xeric",0,"ok",0.460730214850298,0.587836341722096,0.518500424092119
"FWB_0102","FWB_0102_2022","gopfridsteich","lentic",48.8632911,15.2041411,0.000386515333856585,0.0321903730605969,0.00599553987554969,0.0396245854237937,2,15.5,14,7,"lentic",48.8632911,15.2041411,-2.12026353620009,-2.85448000616492,6.47513325060511,3687.232571,102.34002338008,70,95,762,0.0741793981742515,50,0,-2.45329171041875,0,3.6878291527405,"small",-0.946562784624735,-0.33981079380952,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.988135289989132,0.868576865227593,0.918384924079108
"FWB_0103","FWB_0103_2014","Lake Lunz","lentic",47.854,16.061,0.0340641802090249,0.020221305116177,0.0440367522155233,0.0138894219498241,7,12,2,8,"lentic",47.854,16.061,-1.71479842809193,-3.29556690244777,4.94309498498673,1102.420941,96.3595952134607,93,377,660,2.46928526888504,71,46,-3.26990599598098,0,5.87104118197247,"small",-0.782091321575565,-0.503690313274152,"low_prod","Cool temperate and dry","Cool temperate and dry/xeric",0,"ok",0.372499296912232,0.2397779958707,0.303985585997629
"FWB_0104","FWB_0104_2022","ob_kiebitzteich","lentic",48.8138217,15.2703219,0.00777324126814604,0.0591034186458493,0.017135847931867,0.0738663634212911,2,15,15,8,"lentic",48.8138217,15.2703219,-1.30933331998376,-2.62694281480238,6.47513325060511,3687.232571,113.447908363583,75,203,728,0.963174317773006,74,0,-1.16472004040423,0,4.31227468051371,"small",-0.617619858526394,-0.255272608941494,"high_prod","Cool temperate and dry","Cool temperate and dry/xeric",0,"ok",0.883767501574651,0.811698554605813,0.842226581681957
"FWB_0105","FWB_0105_2022","unterer_kiebitzteich","lentic",48.8148389,15.2687342,0.0506766776109529,0.0303425819252432,0.025086312450706,0.0318262748134772,2,29.5,28,8,"lentic",48.8148389,15.2687342,-1.30933331998376,-2.62694281480238,6.47513325060511,3687.232571,113.201318968308,75,203,728,0.963174317773006,74,0,-1.16472004040423,0,4.31227468051371,"small",-0.617619858526394,-0.255272608941494,"high_prod","Cool temperate and dry","Cool temperate and dry/xeric",0,"ok",0.374510728670476,0.559213283798581,0.450721556920018
"FWB_0107","FWB_0107_2013","Belgian Pond 1","lentic",51.038233,4.181906,0.0228638394789622,0.0259616771149017,0.0419860350105967,0.0358203949977982,4,10.25,4,10,"lentic",51.038233,4.181906,-0.415515443961666,-4.05294673352617,5.1208528932036,1478.620061,70.4777464204151,103,365,775,3.4251742910436,15,87,-2.10365227039489,0,7.08774913711967,"large",-0.255054668996844,-0.785083942999526,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.531723552069174,0.460378338833094,0.487886933514121
"FWB_0108","FWB_0108_2013","Belgian Pond 2","lentic",50.984264,5.336256,0.0368486202413311,0.01605557609751,0.0342899044729718,0.0115121888568906,9,10.2222222222222,6,10,"lentic",50.984264,5.336256,-1.89711998488588,1.53579352511601,6.1125779416245,8488.206111,111.852715992236,98,344,806,1.77155676191054,12,40,1.92905605627003,0,6.48022860940605,"small",-0.856047606818498,1.2913324631945,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.303483980640725,0.251346347294237,0.279290864309951
"FWB_0109","FWB_0109_2013","Belgian Pond 3","lentic",51.035481,4.177956,0.00719201568705268,0.0209438144126605,0.0386219774869085,0.0310469671553117,6,8.33333333333333,6,10,"lentic",51.035481,4.177956,-0.415515443961666,-4.05294673352617,5.1208528932036,1478.620061,70.3326972820644,103,365,775,3.4251742910436,15,87,-2.10365227039489,0,7.08774913711967,"large",-0.255054668996844,-0.785083942999526,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.744382317437792,0.445635674757973,0.531577131128357
"FWB_0110","FWB_0110_2015","bi-01","lotic",-18.35853,-44.591878,0.0438825140472781,0.0122751009306522,0.0325990536962554,0.00989985897338212,17,3.76470588235294,1,13,"lotic",-18.35853,-44.591878,2.72083479546163,5.05359550755117,6.51700399937468,1027.696902,68.9960927207267,227,87,1163,-2.71810053695571,1,0,4.94107090217975,0,0.612484697532003,"large",0.840092778997971,-0.231425819670211,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.218583017378431,0.23294381788866,0.224769312612038
"FWB_0111","FWB_0111_2018","bom fim","lentic",-6.00551,-67.8761,0.110391926989418,0.0254664622196535,0.0778590697618887,0.0342663480126002,8,2,1,18,"lentic",-6.00551,-67.8761,0.285178942233662,-0.26100798910552,5.46163424087814,1524.010016,88.0774655011101,260,13,2415,-4.60517018598809,0,0,2.56179129911746,0,-1.45239142949482,"large",0.0291725765622056,0.623756592758483,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.187448580598607,0.305607316277903,0.240873833492739
"FWB_0112","FWB_0112_2015","cp-01","lotic",-19.333631,-43.654731,0.0488053151665255,0.00550139955226991,0.0359210219473375,0.0154826071564155,17,4.58823529411765,1,14,"lotic",-19.333631,-43.654731,0.259282597930083,7.08580869181793,5.22043289778382,824.617462,65.5874948438079,209,71,1475,-4.42284862919414,1,0,3.9507245453728,0,1.80303070947438,"small",-0.840998634338465,2.45962661313699,"low_prod","Hot and dry","Hot and dry",0,"ok",0.101302381864869,0.301196772024899,0.198504762636194
"FWB_0113","FWB_0113_2015","cp-02","lotic",-18.685274,-43.99679,0.0229241170517884,0.0257598881802611,0.021432257125196,0.027732243025629,16,4.0625,1,13,"lotic",-18.685274,-43.99679,3.27256823906497,5.36549557723204,6.51700399937468,1027.696902,17.4476550260152,219,80,1206,-2.50103603171788,2,0,6.42302617617477,0,0.7178446711872,"large",1.21689338286989,0.181591597894813,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.529124258726826,0.564070476472923,0.546683171056922
"FWB_0114","FWB_0114_2015","cu-01","lotic",-17.992629,-44.179852,0.0244926817234172,0.0235207597087843,0.0200676606791297,0.0203906090622915,12,6.33333333333333,1,13,"lotic",-17.992629,-44.179852,2.13404809117071,6.05905707243119,4.20767074618669,581.3372152,80.6308677162693,229,210,1138,-4.50986000618377,2,0,5.62386951689811,0,0.390019774007027,"large",0.439352916145311,1.10000427398936,"low_prod","Hot and mesic","Hot and moist",0,"ok",0.489878646628514,0.503991129443076,0.496332309939176
"FWB_0115","FWB_0115_2019","damiao","lentic",-5.6867417,-67.7693194,0.109717549326303,0.0102208632033701,0.106256179204682,0.027205070469218,8,1.5,1,18,"lentic",-5.6867417,-67.7693194,-1.77195684193188,4.91168635313425,5.46163424087814,1524.010016,51.3867584757393,259,7,2435,-5.11599580975408,0,0,6.25852547649593,0,-0.693127180759943,"small",-0.805276862727773,2.54559709694809,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.0852175961628763,0.20384246765028,0.147695278466951
"FWB_0116","FWB_0116_2011","Ilha_Grande_RJ_Rio_Andorinha_downstream","lotic",-23.11175,-44.11928,0.0239754531895458,0.0777878075929219,0.0409450770141237,0.0441968982489364,4,5.25,1,14,"lotic",-20.31188,-43.567074,1.07021281414641,5.61351055075359,5.74370044178681,468.3114622,73.3287622375809,183,92,1541,-2.1982250776698,0,0,2.42471511126079,0,2.24516888122118,"small",-0.287182296556394,0.510012505226243,"high_prod","Hot and dry","Hot and dry",341108.881609607,"check",0.764399715524088,0.519096463435136,0.65265536922756
"FWB_0117","FWB_0117_2015","jb-01","lotic",-19.464286,-43.904997,0.0219965079888593,0.0108232832561032,0.060137889150728,0.0134362658713794,17,5.23529411764706,1,13,"lotic",-19.464286,-43.904997,2.38609869322186,5.39425929498984,6.12616307920392,1750.971385,65.6281992377265,218,157,1327,-1.82015894374975,2,0,4.79341591019868,0,2.20893463508901,"large",0.611488247364119,0.219680452572056,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.329779162070827,0.182622088793845,0.228016254482998
"FWB_0118","FWB_0118_2015","je-01","lotic",-19.244742,-44.051407,0.0267044983000236,0.026961235244046,0.019981384208755,0.0100403431154978,15,5.13333333333333,1,13,"lotic",-19.244742,-44.051407,2.53369681395743,5.22441646899424,6.51700399937468,1027.696902,58.3488742058172,220,116,1240,-0.430782916092454,8,0,4.80433255358638,0,3.30776580284816,"large",0.712288845312836,-0.00522506109590256,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.502392000696418,0.334435890615353,0.442140052710689
"FWB_0119","FWB_0119_2014","M06","lotic",-4.99595,-61.57025,0.0733061625621459,0.00962539021852235,0.0995485639555354,0.00147125396106836,10,1.2,1,18,"lotic",-4.99595,-61.57025,0.877965617552487,5.74493878163018,5.67084381890258,1357.981239,98.4283068646045,266,40,2620,-6.90775527898214,0,0,2.7026362386867,0,-2.79671749381838,"small",-0.418475515427048,0.684049492673303,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.116064271025757,0.014564013194747,0.0603237917582708
"FWB_0120","FWB_0120_2014","M08","lotic",-5.63308,-62.18724,0.154649653979239,0.00043252595155709,0.164962121212121,0.00929752066115707,6,1.16666666666667,1,18,"lotic",-5.63308,-62.18724,0.587786664902119,4.96111161393233,5.79679373791508,763.4386954,44.548273846626,264,5,2590,-6.90775527898214,0,0,1.18540447497055,0,-11.5129254649702,"small",-0.616650206226081,-0.353892797468234,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.00278901129549573,0.0533544116194054,0.0295439144637469
"FWB_0121","FWB_0121_2015","M11","lotic",-7.2049,-63.12093,0.0429344444444444,0.0183866666666667,0.034535374221102,0.106884057971014,10,1.6,1,18,"lotic",-7.2049,-63.12093,0.579418415231602,4.87502764651699,6.60594835497229,1444.112104,47.0261150796526,264,3,2271,-4.01738352108597,2,0,0.579424017456806,0,0.150151264244669,"small",-0.622365215105384,-0.467885006421621,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.299842359890558,0.755794704548197,0.61788689423763
"FWB_0122","FWB_0122_2018","mandioca","lentic",-5.87691,-67.82875,0.0940490378955895,0.0128163342505638,0.0170831346255714,0.0304563691249792,10,5.1,1,18,"lentic",-5.87691,-67.82875,0.570979546585738,-1.9640004118188,5.46163424087814,1524.010016,72.925788167004,259,16,2399,-3.64965874096066,0,0,1.33236865761328,0,-0.592379194440661,"large",0.145103744492895,-0.00896585317695873,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.119929720855093,0.640653913528208,0.280254772553246
"FWB_0123","FWB_0123_2019","marari grande","lentic",-5.94104,-67.7664,0.0799607764474075,0.0113163198391596,0.10096284100495,0.020190873405592,7,2.28571428571429,1,18,"lentic",-5.94104,-67.7664,0.65232518603969,0.143177220533056,5.46163424087814,1524.010016,76.3293352984807,260,7,2408,-3.32423634052603,0,0,4.12844014507252,0,-0.491006656734024,"large",0.178100508125866,0.773925819023154,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.12397764937254,0.166655009331147,0.148317436351903
"FWB_0124","FWB_0124_2015","on-01","lotic",-19.046679,-44.254402,0.013984536638958,0.0139155349053404,0.027843789422895,0.0205407050616796,13,5.07692307692308,1,13,"lotic",-19.046679,-44.254402,1.35040808255548,5.98917048827106,6.51700399937468,1027.696902,36.7568024296761,219,64,1148,-2.50103603171788,8,0,3.74270477770828,0,1.73024038499936,"large",-0.0958258588369991,1.00746060594277,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.498763412962794,0.424530736147882,0.451680356338117
"FWB_0125","FWB_0125_2015","pg-01","lotic",-18.228655,-44.217539,0.051762078053078,0.0196077195101955,0.0295254165144883,0.0277014902211601,13,5.30769230769231,1,13,"lotic",-18.228655,-44.217539,2.65331238466288,5.73901773901592,6.51700399937468,1027.696902,62.5186189038383,228,109,1106,-3.44201937618241,11,0,6.04414952140966,0,0.799311872781105,"large",0.79397905241708,0.676208860472296,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.274734133760323,0.48406408455944,0.36788819736302
"FWB_0126","FWB_0126_2015","pp-01","lotic",-18.297749,-44.156156,0.0537077105442591,0.0248867346033632,0.0373828967143592,0.0206938892474658,13,4.38461538461539,1,13,"lotic",-18.297749,-44.156156,1.79541943005954,6.03004684017637,6.51700399937468,1027.696902,53.7905729478617,224,108,1130,-3.35240721749272,6,0,4.9307909722985,0,0.907455818711318,"large",0.208090002007453,1.06158898533262,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.316647500426003,0.356319464046586,0.333505621342707
"FWB_0127","FWB_0127_2019","puca","lentic",-5.5922556,-67.5611333,0.116393040679227,0.00039796012228445,0.102866898936461,0.00103291136580373,12,1.25,1,18,"lentic",-5.5922556,-67.5611333,-0.0943106794712413,-2.99782278667411,5.46163424087814,1524.010016,32.1404581606953,261,10,2461,-4.01738352108597,0,0,-0.614317516018133,0,-0.6616291338434,"large",-0.124762280089212,-0.393067751081512,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.00340745536516801,0.00994141724415852,0.00648360247049589
"FWB_0128","FWB_0128_2019","pupunha","lentic",-5.6111,-67.7675,0.0766810433596483,0.0218455741671669,0.115969442798851,0.0114517959275384,11,2,1,18,"lentic",-5.6111,-67.7675,1.13462272619114,1.92753421778782,5.46163424087814,1524.010016,44.5882496106971,260,8,2451,-3.77226106305299,0,0,6.4612963022092,0,-1.30929628363258,"large",0.373738012975147,1.43687810739933,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.221722563054815,0.0898735253400634,0.147367497292788
"FWB_0129","FWB_0129_2018","ressaca do xibua","lentic",-5.90524,-67.8653,0.0529273762310519,0.0297722873734581,0.0725841408212102,0.0258729616518491,12,1.83333333333333,1,18,"lentic",-5.90524,-67.8653,0.65232518603969,0.143177220533056,5.46163424087814,1524.010016,77.7196101148695,260,7,2408,-3.32423634052603,0,0,4.12844014507252,0,-0.491006656734024,"large",0.178100508125866,0.773925819023154,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.360004939268392,0.262784105991019,0.30716627499014
"FWB_0130","FWB_0130_2015","rm-01","lotic",-19.676624,-43.993783,0.0333101363870563,0.0153653896199948,0.0496600825885889,0.0122554637265926,14,5,1,13,"lotic",-19.676624,-43.993783,2.84490938381941,4.89832335881449,6.12616307920392,1750.971385,45.7377381098949,216,338,1323,2.31717809529695,6,15,4.6492158748178,0,5.71076474179651,"large",0.924828225725722,-0.437036873097075,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.315669719065162,0.19793839279405,0.249756628329886
"FWB_0131","FWB_0131_2016","rv-01","lotic",-20.31188,-43.567074,0.0184177751500324,0.0506016360743558,0.0319519342277779,0.020332958853893,6,7.5,4,14,"lotic",-20.31188,-43.567074,1.07021281414641,5.61351055075359,5.74370044178681,468.3114622,73.3287622375809,183,92,1541,-2.1982250776698,0,0,2.42471511126079,0,2.24516888122118,"small",-0.287182296556394,0.510012505226243,"high_prod","Hot and dry","Hot and dry",0,"ok",0.733150793040605,0.388887834620455,0.584765687697907
"FWB_0132","FWB_0132_2016","rv-02","lotic",-20.019649,-43.829288,0.017228908230155,0.0573351183814162,0.0223606024169334,0.0151704014484334,17,5.35294117647059,1,14,"lotic",-20.019649,-43.829288,2.74142050057732,5.82997030939841,6.12616307920392,1750.971385,68.4813800341734,205,317,1412,2.13250826261653,0,36,6.00497292179734,0,6.36224678114622,"large",0.854151571715086,0.79664806325515,"high_prod","Hot and dry","Hot and dry",0,"ok",0.768938065537875,0.404209850150917,0.646821893186127
"FWB_0133","FWB_0133_2016","rv-03","lotic",-19.831886,-43.865597,0.095185622233523,0.00859308526221907,0.0336931432635771,0.0349940108498172,13,3.76923076923077,1,14,"lotic",-19.831886,-43.865597,3.13688455330987,5.654663786495,6.12616307920392,1750.971385,58.6354734871379,213,370,1382,3.5259192507986,0,78,6.45358406892121,0,7.58872866367161,"large",1.12422962409139,0.564507533610661,"high_prod","Hot and dry","Hot and dry",0,"ok",0.0828020069778922,0.509469511461288,0.252728834015968
"FWB_0134","FWB_0134_2016","rv-04","lotic",-19.549076,-43.892579,0.0555272022618967,0.0115817003918561,0.018080177719179,0.0420726655998947,17,4,1,13,"lotic",-19.549076,-43.892579,2.27222897297915,6.9039736512938,6.12616307920392,1750.971385,61.7214872456678,218,221,1335,-3.77226106305299,5,0,7.22445256663841,0,2.05040014306195,"large",0.533722108936904,2.21884103416309,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.172580685033872,0.699429374879674,0.421606395398719
"FWB_0135","FWB_0135_2016","rv-05","lotic",-18.805341,-44.152567,0.0203494347715288,0.0161162940672995,0.0208336720654203,0.012836430835002,30,3.3,1,13,"lotic",-18.805341,-44.152567,3.93959926119825,5.56630842598655,6.51700399937468,1027.696902,6.18498203015708,222,77,1166,-1.16475209117265,5,0,8.08397130653291,0,2.31233837473134,"large",1.67243526610184,0.447507550691245,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.441957272773307,0.381241211913284,0.412809318494165
"FWB_0136","FWB_0136_2016","rv-06","lotic",-18.425888,-44.186372,0.0260979669236593,0.0150719670309935,0.020474548017752,0.0145005777799756,33,3.84848484848485,1,13,"lotic",-18.425888,-44.186372,1.26129787094521,4.88269389608729,6.51700399937468,1027.696902,39.1307792047643,221,90,1152,-2.63108915996608,7,0,1.26130070380238,0,0.800210745206245,"small",-0.156682748944327,-0.45773337483278,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.366091600914267,0.414596872755715,0.388371155097092
"FWB_0137","FWB_0137_2016","rv-07","lotic",-17.865394,-44.549269,0.0420679485830941,0.0156370064609076,0.0375495085875499,0.00855454455350446,33,3.51515151515152,1,13,"lotic",-17.865394,-44.549269,4.35850208962692,5.56277559944783,4.55476184917321,801.7112161,58.5297041499665,232,120,1148,-3.38139475436598,5,0,9.02401814436008,0,-0.0366536109814119,"large",1.95852058600689,0.442829389204395,"low_prod","Hot and mesic","Hot and moist",0,"ok",0.270982040432818,0.185548644222928,0.233039034254973
"FWB_0138","FWB_0138_2016","rv-08","lotic",-17.207188,-44.813846,0.0477017058331667,0.0148208044703521,0.0285575534583006,0.0170975071342809,29,3.6551724137931,1,18,"lotic",-17.207188,-44.813846,3.68260984110034,6.21579818169663,3.18677884604004,29.43960145,15.0347762863364,236,182,1008,0.703592438421484,10,0,9.20558950546041,0,5.88522033555037,"large",1.49692702058174,1.30756052186492,"low_prod","Extremely hot and moist","Hot and moist",0,"ok",0.237047495348535,0.374493142980497,0.295054800549081
"FWB_0139","FWB_0139_2018","sacado do juburi","lentic",-5.1468528,-67.2248083,0.106859721297997,0.0552985545911276,0.105996969182509,0.0331753098685248,8,1.625,1,18,"lentic",-5.1468528,-67.2248083,1.18784342239605,-1.21107702182697,5.46163424087814,1524.010016,36.1003384895927,261,12,2527,-2.15416508787577,0,0,3.27434875240715,0,0.623802461467598,"large",0.395326271975183,0.270772049683836,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.341015925878108,0.23837584679029,0.293610664465216
"FWB_0140","FWB_0140_2018","samauma","lentic",-5.5276,-67.634469,0.102750232920265,0.0196992155053582,0.116230432597376,0.0170005451283386,18,2.11111111111111,1,18,"lentic",-5.5276,-67.634469,-0.186329578191493,-1.92159277315454,5.46163424087814,1524.010016,28.2708314985065,260,10,2468,-3.81671282562382,0,0,0.288938782460862,0,-0.701159191170123,"large",-0.162088507668468,0.00679009764473913,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.160876310662385,0.127602044348409,0.143537623063778
"FWB_0141","FWB_0141_2019","santa clara","lentic",-5.98457,-67.80334,0.124578569967538,0.0271725975234215,0.0943296832046336,0.00847702102052912,10,1.6,1,18,"lentic",-5.98457,-67.80334,0.582215619852664,-0.524181491658361,5.46163424087814,1524.010016,82.4257401794725,259,15,2408,-4.26869794936688,0,0,3.1019828429964,0,-1.41465268422495,"large",0.149661506362373,0.525978246818851,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.179060220574846,0.0824559165126344,0.140045241200423
"FWB_0142","FWB_0142_2019","sao sebastiao","lentic",-6.0592222,-67.8775306,0.127574000910078,0.000733014917463742,0.0988078882600651,0.0197047041976184,8,1.625,1,18,"lentic",-6.0592222,-67.8775306,1.19694818938897,-0.775366505647643,5.46163424087814,1524.010016,93.4986128502403,259,6,2429,-3.86323284125871,0,0,3.76110732069057,0,-0.964929657480715,"large",0.399019498144592,0.432654052116674,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.00571297612009769,0.166266755194426,0.0828042766013318
"FWB_0143","FWB_0143_2015","tq-01","lotic",-19.60086,-43.736081,0.0630323086392048,0.00604410130914995,0.0524927924394763,0.0172093098183671,14,4.92857142857143,1,13,"lotic",-19.60086,-43.736081,0.726098280699631,7.15629905042382,5.74370044178681,468.3114622,70.1939597916077,215,105,1380,-4.8283137373023,7,0,5.03183570221144,0,1.45395534603957,"small",-0.522191730019461,2.55296979803729,"high_prod","Hot and mesic","Hot and moist",0,"ok",0.0874987758290977,0.246898002512264,0.167557720268444
"FWB_0144","FWB_0144_2018","veado","lentic",-5.8269028,-67.7986861,0.0968566591442504,0.0109924141348869,0.0646257644690893,0.018750254268987,7,4.14285714285714,1,18,"lentic",-5.8269028,-67.7986861,0.444685821261446,0.0930893248860657,5.46163424087814,1524.010016,66.4070303886935,259,8,2405,-3.27016911925575,0,0,3.47976238268019,0,-0.387119423991389,"large",0.0938743948826813,0.755316378709244,"high_prod","Extremely hot and moist","Hot and moist",0,"ok",0.101924048122658,0.224887858076919,0.155537477274146
"FWB_0146","FWB_0146_2018","ac","lotic",42.76388,-81.06083,0.0818875027618377,0.0447916152058603,0.0197927405246119,0.0889749363922614,3,3,1,7,"lotic",42.76388,-81.06083,1.45745155543622,4.57934680952389,4.38113011254299,1941.634456,59.6324669901171,76,303,949,1.47636355820876,77,8,1.45745388372222,0,4.79155024590536,"large",-0.0227216348867725,-0.859424950107129,"low_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.353583257639051,0.818027367268875,0.568139191122569
"FWB_0148","FWB_0148_2018","at","lotic",42.8638,-81.0836,0.0150680144059932,0.0410156291459875,0.0413288677235669,0.121153753288307,4,9,1,7,"lotic",42.8638,-81.0836,0.138891998866619,5.20268831335798,4.38113011254299,1941.634456,56.6760874195464,74,219,951,-2.12863178587061,75,0,0.138900702048937,0,2.21145725499257,"small",-0.923218138980688,-0.0339974391800868,"low_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.731329609638727,0.745641303259463,0.741968952792879
"FWB_0150","FWB_0150_2021","Blackbrook 24-culverts","lotic",47.8123,-67.74977,3.98542431655966e-05,0.0611613073111486,0.0693654054176975,0.0390154903227239,2,11.5,10,7,"lotic",47.8123,-67.74977,2.21112748250521,6.52511685810556,1.60632598199739,572.9540348,50.3817319893594,20,0,1030,-6.90775527898214,0,0,5.91300831573183,0,-11.5129254649702,"large",0.491993482958224,1.71715966387782,"low_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.999348799235939,0.359984940668587,0.590727575970871
"FWB_0151","FWB_0151_2007","BLR","lotic",45.33,-65.78,0.0106576511378608,0.0805575360885223,0.150039560211647,0.0510015988097459,2,5,5,7,"lotic",45.33,-65.78,1.98718918197475,4.93049691739687,-1.38659437812049,13.29489939,44.9340914618772,56,148,1325,0.120446153075867,1,0,2.27408376143324,0,3.74395955698325,"large",0.339057155011805,-0.394432714357479,"low_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.883159247248925,0.253687349685041,0.450149796872955
"FWB_0152","FWB_0152_2017","Borden Bridge","lotic",52.37287,-107.15203,0.055233294520882,0.0490360509905822,0.011852901896247,0.0633806185607799,8,2.875,1,8,"lotic",52.37287,-107.15203,3.49304703529203,5.73752821035496,5.30184781367914,2421.699451,50.7299704998893,19,139,363,-4.01738352108597,78,0,9.64994239581529,337,-0.18752306119342,"large",1.36746707841522,0.674236429746116,"low_prod","Cool temperate and dry","Cool temperate and dry/xeric",0,"ok",0.470282524073107,0.842451850927043,0.626266711368804
"FWB_0153","FWB_0153_2018","bw","lotic",42.6698465,-80.475411,0.167533352688198,0.00668395806240276,0.136356354810711,0.0238792230959911,4,3.25,2,10,"lotic",42.6698465,-80.475411,1.6064334034138,4.60602535222235,5.27166957966197,7657.739429,119.84238819878,81,135,967,0.615185639090233,56,0,1.60643540942984,0,3.84592615071928,"large",0.0790239651574855,-0.82409727986649,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.0383656367648284,0.149025724548483,0.0913826197797039
"FWB_0154","FWB_0154_2006","CAT","lotic",46.86,-66.19,0.0916986390800897,0.0725452127359819,0.23011694466074,0.03868281996778,2,4,3,7,"lotic",46.86,-66.19,1.73254010956808,5.06562669201299,3.40356031639835,930.4465595,16.234209994181,35,3,1106,-5.29831736654804,0,0,1.73254187791312,0,-1.89705332044134,"large",0.165147225550946,-0.215494150460413,"low_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.441692105572522,0.143909426487927,0.256851800788509
"FWB_0155","FWB_0155_2014","Catamaran Brook","lotic",46.887595,-66.001731,0.0446627216098049,0.00599943553065087,0.00355172890130036,0.0411383885584574,7,22.1428571428571,2,7,"lotic",46.887595,-66.001731,3.23777608436868,5.8441494365443,3.40356031639835,930.4465595,35.6310507077704,42,8,1064,-4.42284862919414,0,0,6.40097149264192,0,-0.733948341963878,"large",1.19313244350404,0.815424033658458,"low_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.118420451660162,0.920525406886688,0.494354479604651
"FWB_0156","FWB_0156_2021","CherryBrook 20-culverts","lotic",47.62245,-67.931555,0.00785619356507721,0.0835828340805112,0.0273234839814146,0.0285003234249504,2,15,10,7,"lotic",47.62245,-67.931555,1.38529386078631,5.988121950695,3.41521420933581,1039.4769,71.7834382543419,19,5,1056,-6.21460809842219,1,0,3.02135177352468,0,-2.30248509799371,"large",-0.0720009802542047,1.00607213468552,"low_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.914082708802118,0.510540659068353,0.761109600164355
