"response","driver","data_group","component","term","estimate","std.error","statistic","p.value","model_name","AIC","delta_AIC","weight","supported"
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored",-0.0841037700885135,0.0429132279712423,-1.95985653059878,0.0500125616289027,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","site_nbspe_log_z_scored",-0.191859478207015,0.0489742542409973,-3.91755793284557,8.94505527482908e-05,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Cool and moist",-0.0866344445176264,0.136565477347775,-0.634380270915794,0.525832681886868,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Cool temperate and dry/xeric",0.11443310659338,0.230514345374238,0.496425098436274,0.619594520882124,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Hot and dry",-0.157673735243456,0.183744683010874,-0.858113185425479,0.390829967243054,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Hot and moist",-0.0568207274684897,0.173445447609141,-0.327599993264367,0.743214127030722,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Warm temperate",0.0359922379534242,0.144181768888858,0.249630991704427,0.80287272927642,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored:site_nbspe_log_z_scored",0.122236530033889,0.0502550575410989,2.43232295443943,0.0150023239135385,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","precision","(phi)",2.35322022843288,0.113513190372282,20.7308086462479,1.82694380945394e-95,"m3_exp_x_richness",-23.7619365610568,7.33318710580284,0.0225717654849133,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","(Intercept)",0.0720742851748442,0.116904156532652,0.616524572885596,0.537548358990847,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored",-0.125554526403328,0.101843378677008,-1.23281972804064,0.217643029295312,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Cool and moist",-0.0841798171044118,0.137461404897147,-0.612388744079821,0.540280587162107,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Cool temperate and dry/xeric",0.0960533168598019,0.231358080864985,0.415171652966192,0.678016248718183,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Hot and dry",-0.117157343723366,0.189636875603137,-0.617798322983063,0.536708289059352,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Hot and moist",-0.149149389751446,0.171588259518079,-0.869228408577286,0.384722211844509,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","Climate_zone_e2Warm temperate",0.0424021247389961,0.145458566666053,0.291506548640369,0.770663936163543,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","site_nbspe_log_z_scored",-0.201178959895956,0.0504935835724485,-3.98424801058739,6.76941462682463e-05,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored:Climate_zone_e2Cool and moist",0.0456496577640003,0.128458812120736,0.355364159222451,0.722316795663399,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored:Climate_zone_e2Cool temperate and dry/xeric",0.138786960747025,0.214461375372332,0.647141987717245,0.51754005287318,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored:Climate_zone_e2Hot and dry",0.269376675711039,0.173636541060201,1.55138241101937,0.120810067809753,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored:Climate_zone_e2Hot and moist",-0.0150980400628619,0.159742027553147,-0.0945151397795966,0.924699956476279,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored:Climate_zone_e2Warm temperate",-0.029468623227897,0.133075824828395,-0.221442348870635,0.824748021153443,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","precision","(phi)",2.34617297036888,0.113107870105994,20.7427915331644,1.42416060572217e-95,"m4_exp_x_climate",-14.0038607998539,17.0912628670058,0.000171643080736401,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","(Intercept)",0.0173176774442377,0.0419324480190424,0.41298989833299,0.679614014823223,"m5_exp_x_richness_noclimate",-31.0951236668597,0,0.882971888115586,TRUE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored",-0.07858148765915,0.041772962130869,-1.88115670162353,0.0599506056919871,"m5_exp_x_richness_noclimate",-31.0951236668597,0,0.882971888115586,TRUE
"propintraspecific_C","hft_z_scored","min_1","mean","site_nbspe_log_z_scored",-0.196812657901166,0.0433461731135051,-4.54048520928937,5.61249162356935e-06,"m5_exp_x_richness_noclimate",-31.0951236668597,0,0.882971888115586,TRUE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored:site_nbspe_log_z_scored",0.126273352828185,0.0485993581921386,2.59825144869116,0.00936998519962699,"m5_exp_x_richness_noclimate",-31.0951236668597,0,0.882971888115586,TRUE
"propintraspecific_C","hft_z_scored","min_1","precision","(phi)",2.34265535378293,0.112903875597292,20.7491137163331,1.24872063602675e-95,"m5_exp_x_richness_noclimate",-31.0951236668597,0,0.882971888115586,TRUE
"propintraspecific_C","hft_z_scored","min_1","mean","(Intercept)",0.0171349892091781,0.0420518262958613,0.407473128244718,0.683660526540078,"m6_exp_richness_noclimate",-26.541250075774,4.55387359108562,0.0905911537692386,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","hft_z_scored",-0.0783924311110873,0.0418996870862186,-1.87095504913381,0.061351311790279,"m6_exp_richness_noclimate",-26.541250075774,4.55387359108562,0.0905911537692386,FALSE
"propintraspecific_C","hft_z_scored","min_1","mean","site_nbspe_log_z_scored",-0.222319656148373,0.0423331986753613,-5.25166212582388,1.50732773854391e-07,"m6_exp_richness_noclimate",-26.541250075774,4.55387359108562,0.0905911537692386,FALSE
"propintraspecific_C","hft_z_scored","min_1","precision","(phi)",2.31779301304026,0.11148073580183,20.7909734033367,5.22403951173032e-96,"m6_exp_richness_noclimate",-26.541250075774,4.55387359108562,0.0905911537692386,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","(Intercept)",-0.0107244061883129,0.133393897263816,-0.0803965279393778,0.935921888270753,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored",-0.0983164127361505,0.0739125079917018,-1.33017286799669,0.183461321398754,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored",-0.292116624087505,0.0767233190039534,-3.80740337983101,0.000140433578480082,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Cool and moist",0.693352921146444,0.189662725885422,3.65571525933518,0.000256465899523042,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Cool temperate and dry/xeric",0.368323480723762,0.296197210294721,1.24350759535268,0.213680843823289,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Hot and dry",-0.175007625255763,0.315722407654211,-0.554308535007235,0.579367710155725,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Hot and moist",0.12161902957531,0.353793507581443,0.343757098333167,0.73102896666295,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Warm temperate",0.451842017890903,0.202076013094936,2.23600026035067,0.0253517541041365,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","precision","(phi)",2.49885230164009,0.205698195209793,12.1481488891601,5.86791465622223e-34,"m1_main",-30.246849776051,0,0.425700021212538,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","(Intercept)",0.158213473706225,0.148752138075565,1.06360470345545,0.287507810799819,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored",-0.11062937752039,0.0765411459369456,-1.44535826013797,0.148357281170505,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored",0.0647197479061934,0.169466147768386,0.38190369438649,0.70253279989901,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Cool and moist",0.560200119079405,0.197112044772402,2.84203900236664,0.00448260073413028,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Cool temperate and dry/xeric",0.090920640263412,0.327037455336501,0.278012927203889,0.781002435321485,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Hot and dry",-0.337355052706709,0.328893433986829,-1.02572753921326,0.30502002961991,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Hot and moist",-0.229856408915831,0.388038216544098,-0.592355080288103,0.553612839404468,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Warm temperate",0.278968930354211,0.210353325803372,1.32619215450379,0.184776057330418,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored:Climate_zone_e2Cool and moist",-0.576694533610627,0.209348062123678,-2.75471636928709,0.00587430345589834,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored:Climate_zone_e2Cool temperate and dry/xeric",-0.166573028722516,0.308621542340756,-0.53973234486204,0.589381630388683,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored:Climate_zone_e2Hot and dry",-0.304171331104433,0.37732356961813,-0.806128626982591,0.420168686838593,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored:Climate_zone_e2Hot and moist",-0.836158189422896,0.434311498075724,-1.9252499487755,0.0541980959848468,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored:Climate_zone_e2Warm temperate",-0.329188757103794,0.214847897903072,-1.53219445159434,0.125474457312833,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","precision","(phi)",2.60827621519923,0.216153819895463,12.066759756828,1.58243206851441e-33,"m2_richness_x_climate",-29.8544208007178,0.392428975333168,0.349855577984785,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","(Intercept)",-0.0279138388940359,0.137515368652937,-0.202987049138378,0.839145154783838,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored",-0.100325023935569,0.0740153373815342,-1.35546263091951,0.17527020679726,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored",-0.297665253382966,0.0773353978437626,-3.84901690147539,0.000118592825486816,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Cool and moist",0.694052661819377,0.18960420480536,3.66053412439805,0.000251690029256533,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Cool temperate and dry/xeric",0.399718356808918,0.302739626751144,1.32033708668569,0.186722498515711,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Hot and dry",-0.151914310110942,0.318992260971875,-0.476231961390237,0.633909131721979,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Hot and moist",0.16165888903628,0.363168038661138,0.445135231702258,0.65622202929482,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Warm temperate",0.466440381319593,0.203754901312175,2.28922287668043,0.0220664060645778,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored:site_nbspe_log_z_scored",0.0372582517401797,0.0758078950672992,0.491482472994446,0.623085245573378,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","precision","(phi)",2.50173707509151,0.205977836663814,12.145661473155,6.04913819165086e-34,"m3_exp_x_richness",-28.4850815688628,1.76176820718816,0.176417054382048,TRUE
"propintraspecific_C","hft_z_scored","min_3","mean","(Intercept)",0.0197253712904272,0.134176548344118,0.147010573262313,0.883123674742913,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored",-0.0508457213366256,0.125855587608791,-0.404000508063847,0.686212345568081,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Cool and moist",0.713583594041555,0.190245247578824,3.75086160165918,0.000176227956940482,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Cool temperate and dry/xeric",0.488421596575111,0.378227202618218,1.29134444374728,0.196584265885512,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Hot and dry",-0.0867240072391273,0.329424769133807,-0.263258914826473,0.792351024243873,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Hot and moist",0.0265630342257959,0.361623187725376,0.0734550082169189,0.941444045549847,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","Climate_zone_e2Warm temperate",0.41351361605283,0.202041873100973,2.04667284907902,0.0406902168051153,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored",-0.253901394271638,0.0787209547289867,-3.22533428546118,0.00125825655562602,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored:Climate_zone_e2Cool and moist",-0.218738426482869,0.177523742170569,-1.2321643505729,0.217887697175405,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored:Climate_zone_e2Cool temperate and dry/xeric",0.261306271304095,0.455733912994286,0.573374646594208,0.566391052959276,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored:Climate_zone_e2Hot and dry",0.250726303716881,0.302708241117369,0.828277098738342,0.407513589357515,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored:Climate_zone_e2Hot and moist",0.228801827687213,0.315758082573495,0.724611151114265,0.468690615960254,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored:Climate_zone_e2Warm temperate",-0.131242931224549,0.208438154794533,-0.629649266248406,0.528924082733569,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","precision","(phi)",2.5504713105853,0.210639512589711,12.1082283149466,9.55354050880275e-34,"m4_exp_x_climate",-24.8147658228738,5.4320839531772,0.0281540986987924,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","(Intercept)",0.320378585374547,0.0729510185788648,4.39169447686597,1.12470670603033e-05,"m5_exp_x_richness_noclimate",-21.8586013749884,8.38824840106258,0.00642123663953257,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored",-0.0593603466150091,0.0726238905966144,-0.817366656169979,0.413718924872306,"m5_exp_x_richness_noclimate",-21.8586013749884,8.38824840106258,0.00642123663953257,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored",-0.229721105064734,0.0729247880776628,-3.15011001225108,0.0016320899268563,"m5_exp_x_richness_noclimate",-21.8586013749884,8.38824840106258,0.00642123663953257,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored:site_nbspe_log_z_scored",0.0534724541591663,0.0732178482787096,0.730319934500384,0.465194645934798,"m5_exp_x_richness_noclimate",-21.8586013749884,8.38824840106258,0.00642123663953257,FALSE
"propintraspecific_C","hft_z_scored","min_3","precision","(phi)",2.32590805959548,0.189187787314607,12.2941765565852,9.73436622494491e-35,"m5_exp_x_richness_noclimate",-21.8586013749884,8.38824840106258,0.00642123663953257,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","(Intercept)",0.331557442729157,0.0713762701455787,4.64520550111283,3.39738099881964e-06,"m6_exp_richness_noclimate",-23.3376371661597,6.90921260989131,0.0134520110823031,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","hft_z_scored",-0.0533529213135959,0.0723421606650439,-0.737507987363395,0.460813487701266,"m6_exp_richness_noclimate",-23.3376371661597,6.90921260989131,0.0134520110823031,FALSE
"propintraspecific_C","hft_z_scored","min_3","mean","site_nbspe_log_z_scored",-0.225048174322817,0.0727243061013706,-3.09453862659234,0.00197119265423154,"m6_exp_richness_noclimate",-23.3376371661597,6.90921260989131,0.0134520110823031,FALSE
"propintraspecific_C","hft_z_scored","min_3","precision","(phi)",2.32014835116515,0.188631435287726,12.2999029701817,9.06830066554907e-35,"m6_exp_richness_noclimate",-23.3376371661597,6.90921260989131,0.0134520110823031,FALSE
"propintraspecific_C","hydro_dis_z_scored","min_1","mean","(Intercept)",0.0912157742623049,0.11600277955964,0.786324039894307,0.431677672136041,"m1_main",-15.8637093460868,7.1912235099349,0.0191698832890936,FALSE
"propintraspecific_C","hydro_dis_z_scored","min_1","mean","hydro_dis_z_scored",0.00494332433319038,0.0441398023383033,0.111992443810758,0.910829397845396,"m1_main",-15.8637093460868,7.1912235099349,0.0191698832890936,FALSE
"propintraspecific_C","hydro_dis_z_scored","min_1","mean","site_nbspe_log_z_scored",-0.208135015282676,0.0491920889551534,-4.23106681792727,2.32585562072644e-05,"m1_main",-15.8637093460868,7.1912235099349,0.0191698832890936,FALSE
"propintraspecific_C","hydro_dis_z_scored","min_1","mean","Climate_zone_e2Cool and moist",-0.119046332835739,0.136319762508156,-0.873287413691149,0.382506439112524,"m1_main",-15.8637093460868,7.1912235099349,0.0191698832890936,FALSE
"propintraspecific_C","hydro_dis_z_scored","min_1","mean","Climate_zone_e2Cool temperate and dry/xeric",0.0755203576646344,0.231142535949293,0.326726352440823,0.743874866808194,"m1_main",-15.8637093460868,7.1912235099349,0.0191698832890936,FALSE
"propintraspecific_C","hydro_dis_z_scored","min_1","mean","Climate_zone_e2Hot and dry",-0.187605267626953,0.183007679068219,-1.0251223805588,0.305305446582121,"m1_main",-15.8637093460868,7.1912235099349,0.0191698832890936,FALSE
"propintraspecific_C","hydro_dis_z_scored","min_1","mean","Climate_zone_e2Hot and moist",-0.124757524874608,0.1713722300026,-0.727991488893591,0.466618796354198,"m1_main",-15.8637093460868,7.1912235099349,0.0191698832890936,FALSE
